game_date,player_name,position,team_abbreviation,matchup,wl,min,pts,reb,ast,stl,blk,tov,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct
2023-11-28,Keon Ellis,G,SAC,SAC vs. GSW,W,6,3,0,0,0,0,0,1,2,0.5,1,2,0.5
2023-11-28,Draymond Green,F,GSW,GSW @ SAC,L,33,8,6,3,0,2,4,3,8,0.375,2,4,0.5
2023-11-28,Trey Lyles,F,SAC,SAC vs. GSW,W,24,11,6,0,0,1,1,2,6,0.333,1,4,0.25
2023-11-28,Moses Moody,G,GSW,GSW @ SAC,L,13,11,1,2,0,0,0,4,4,1.0,3,3,1.0
2023-11-28,Malik Monk,G,SAC,SAC vs. GSW,W,26,21,3,1,1,1,3,8,15,0.533,3,7,0.429
2023-11-28,Sasha Vezenkov,F,SAC,SAC vs. GSW,W,15,8,4,1,0,2,0,3,9,0.333,2,6,0.333
2023-11-28,Cory Joseph,G,GSW,GSW @ SAC,L,8,4,3,3,0,0,0,1,2,0.5,0,0,
2023-11-28,Kevon Looney,F,GSW,GSW @ SAC,L,29,2,5,2,1,0,0,0,1,0.0,0,0,
2023-11-28,Klay Thompson,G,GSW,GSW @ SAC,L,36,20,9,2,1,2,3,6,14,0.429,3,9,0.333
2023-11-28,Andrew Wiggins,F,GSW,GSW @ SAC,L,36,29,10,3,0,0,3,11,18,0.611,2,5,0.4
2023-11-28,Malachi Flynn,G,TOR,TOR @ BKN,L,16,5,0,1,0,0,0,2,5,0.4,1,3,0.333
2023-11-28,Rudy Gobert,C,MIN,MIN vs. OKC,W,36,17,16,0,1,4,1,6,10,0.6,0,0,
2023-11-28,Al Horford,C-F,BOS,BOS vs. CHI,W,28,16,9,6,2,3,3,6,8,0.75,4,6,0.667
2023-11-28,DeMar DeRozan,G-F,CHI,CHI @ BOS,L,26,19,2,6,0,0,2,7,14,0.5,1,3,0.333
2023-11-28,Jrue Holiday,G,BOS,BOS vs. CHI,W,33,14,7,9,1,0,3,5,8,0.625,4,5,0.8
2023-11-28,Nikola Vucevic,C,CHI,CHI @ BOS,L,25,8,8,2,2,1,1,4,11,0.364,0,2,0.0
2023-11-28,Zach LaVine,G,CHI,CHI @ BOS,L,25,2,2,4,2,0,0,1,9,0.111,0,3,0.0
2023-11-28,Jaylen Brown,G-F,BOS,BOS vs. CHI,W,35,30,8,6,0,1,3,12,23,0.522,3,8,0.375
2023-11-28,Alex Caruso,G,CHI,CHI @ BOS,L,19,8,2,2,3,0,1,3,9,0.333,2,6,0.333
2023-11-28,Derrick White,G,BOS,BOS vs. CHI,W,29,14,3,7,2,0,0,5,7,0.714,2,3,0.667
2023-11-28,Luke Kornet,C-F,BOS,BOS vs. CHI,W,19,4,3,0,0,3,1,2,3,0.667,0,0,
2023-11-28,Svi Mykhailiuk,G-F,BOS,BOS vs. CHI,W,2,0,0,0,0,0,0,0,0,,0,0,
2023-11-28,Patrick Williams,F,CHI,CHI @ BOS,L,28,14,7,2,1,2,2,6,10,0.6,1,3,0.333
2023-11-28,Payton Pritchard,G,BOS,BOS vs. CHI,W,23,11,5,2,1,0,0,4,10,0.4,3,7,0.429
2023-11-28,Lamar Stevens,F,BOS,BOS vs. CHI,W,0,0,0,0,0,1,0,0,0,,0,0,
2023-11-28,Dalano Banton,F,BOS,BOS vs. CHI,W,15,5,0,0,0,1,0,2,3,0.667,1,2,0.5
2023-11-28,Julian Phillips,F,CHI,CHI @ BOS,L,10,1,2,1,0,0,1,0,2,0.0,0,1,0.0
2023-11-28,Dalen Terry,F,CHI,CHI @ BOS,L,8,0,5,1,0,1,0,0,0,,0,0,
2023-11-28,Sam Hauser,F,BOS,BOS vs. CHI,W,21,9,10,2,0,0,2,3,12,0.25,2,10,0.2
2023-11-28,Andre Drummond,C,CHI,CHI @ BOS,L,13,5,6,0,0,1,0,2,5,0.4,0,0,
2023-11-28,Jayson Tatum,F-G,BOS,BOS vs. CHI,W,36,21,7,4,0,0,4,8,16,0.5,2,8,0.25
2023-11-28,Torrey Craig,F,CHI,CHI @ BOS,L,13,3,1,0,1,1,0,1,1,1.0,1,1,1.0
2023-11-28,Jevon Carter,G,CHI,CHI @ BOS,L,17,8,1,2,0,1,1,4,7,0.571,0,1,0.0
2023-11-28,Coby White,G,CHI,CHI @ BOS,L,30,19,1,3,0,0,0,7,12,0.583,3,5,0.6
2023-11-28,Terry Taylor,F,CHI,CHI @ BOS,L,3,0,0,0,1,0,0,0,0,,0,0,
2023-11-28,Ayo Dosunmu,G,CHI,CHI @ BOS,L,24,10,0,2,1,0,0,4,10,0.4,1,3,0.333
2023-11-28,Gordon Hayward,F,CHA,CHA @ NYK,L,28,4,6,6,0,0,2,2,7,0.286,0,2,0.0
2023-11-28,Ish Smith,G,CHA,CHA @ NYK,L,14,4,1,1,0,0,3,2,3,0.667,0,0,
2023-11-28,Julius Randle,F-C,NYK,NYK vs. CHA,W,34,25,20,5,2,0,4,8,15,0.533,2,7,0.286
2023-11-28,Jalen Brunson,G,NYK,NYK vs. CHA,W,34,12,3,7,3,0,2,5,9,0.556,2,5,0.4
2023-11-28,Precious Achiuwa,F,TOR,TOR @ BKN,L,10,1,3,1,1,0,1,0,4,0.0,0,2,0.0
2023-11-28,Gary Trent Jr.,G,TOR,TOR @ BKN,L,25,15,2,1,1,0,0,7,12,0.583,1,4,0.25
2023-11-28,Pascal Siakam,F,TOR,TOR @ BKN,L,35,17,10,2,1,0,2,6,18,0.333,0,4,0.0
2023-11-28,Jakob Poeltl,C,TOR,TOR @ BKN,L,25,6,9,4,1,2,1,3,5,0.6,0,0,
2023-11-28,Dennis Schroder,G,TOR,TOR @ BKN,L,32,14,5,9,1,0,0,5,15,0.333,2,5,0.4
2023-11-28,Nick Smith Jr.,G,CHA,CHA @ NYK,L,5,8,0,0,0,0,0,3,4,0.75,2,2,1.0
2023-11-28,Brandon Miller,F,CHA,CHA @ NYK,L,36,18,3,2,1,0,3,7,18,0.389,4,8,0.5
2023-11-28,JT Thor,F,CHA,CHA @ NYK,L,13,0,2,0,0,0,1,0,0,,0,0,
2023-11-28,Immanuel Quickley,G,NYK,NYK vs. CHA,W,26,23,3,1,0,0,1,9,20,0.45,4,10,0.4
2023-11-28,RJ Barrett,F-G,NYK,NYK vs. CHA,W,28,16,3,2,1,0,1,3,13,0.231,1,4,0.25
2023-11-28,P.J. Washington,F,CHA,CHA @ NYK,L,27,11,8,3,1,1,3,4,10,0.4,3,8,0.375
2023-11-28,Donte DiVincenzo,G,NYK,NYK vs. CHA,W,19,6,2,0,1,0,2,2,8,0.25,2,6,0.333
2023-11-28,Miles Bridges,F,CHA,CHA @ NYK,L,32,13,4,2,2,1,2,5,12,0.417,2,3,0.667
2023-11-28,Josh Hart,G,NYK,NYK vs. CHA,W,30,17,6,2,1,1,1,7,10,0.7,2,3,0.667
2023-11-28,Isaiah Hartenstein,C-F,NYK,NYK vs. CHA,W,14,4,6,2,0,0,0,2,3,0.667,0,0,
2023-11-28,Terry Rozier,G,CHA,CHA @ NYK,L,33,11,2,5,1,0,3,5,16,0.313,0,3,0.0
2023-11-28,Leaky Black,F,CHA,CHA @ NYK,L,5,0,0,0,1,0,0,0,0,,0,0,
2023-11-28,Bryce McGowens,G,CHA,CHA @ NYK,L,13,5,2,0,1,0,0,2,5,0.4,1,2,0.5
2023-11-28,Mark Williams,C,CHA,CHA @ NYK,L,25,12,12,0,1,0,0,5,9,0.556,0,0,
2023-11-28,Jericho Sims,C,NYK,NYK vs. CHA,W,2,0,0,0,0,0,0,0,0,,0,0,
2023-11-28,James Bouknight,G,CHA,CHA @ NYK,L,5,5,1,0,0,0,0,2,3,0.667,1,2,0.5
2023-11-28,Miles McBride,G,NYK,NYK vs. CHA,W,1,0,0,1,0,0,0,0,0,,0,0,
2023-11-28,Theo Maledon,G,CHA,CHA @ NYK,L,5,0,0,2,0,0,0,0,2,0.0,0,1,0.0
2023-11-28,Quentin Grimes,G,NYK,NYK vs. CHA,W,19,6,1,1,0,0,1,2,4,0.5,2,3,0.667
2023-11-28,DaQuan Jeffries,G-F,NYK,NYK vs. CHA,W,1,0,0,0,0,0,0,0,0,,0,0,
2023-11-28,Mitchell Robinson,C-F,NYK,NYK vs. CHA,W,33,6,10,0,2,6,4,3,6,0.5,0,0,
2023-11-27,Kelly Olynyk,F-C,UTA,UTA vs. NOP,W,19,4,4,4,0,0,0,0,1,0.0,0,0,
2023-11-27,Larry Nance Jr.,F-C,NOP,NOP @ UTA,L,9,3,4,2,0,0,1,1,1,1.0,0,0,
2023-11-27,Collin Sexton,G,UTA,UTA vs. NOP,W,18,11,2,0,2,0,4,4,9,0.444,3,6,0.5
2023-11-27,Tyus Jones,G,WAS,WAS @ DET,W,26,12,3,4,0,0,0,5,9,0.556,1,3,0.333
2023-11-27,Bilal Coulibaly,G,WAS,WAS @ DET,W,28,5,4,0,2,1,2,2,6,0.333,0,2,0.0
2023-11-27,Isaiah Stewart,F-C,DET,DET vs. WAS,L,29,7,8,0,1,0,0,3,11,0.273,1,7,0.143
2023-11-27,Jaden Ivey,G,DET,DET vs. WAS,L,33,15,7,7,1,1,3,6,12,0.5,2,3,0.667
2023-11-27,Ausar Thompson,G-F,DET,DET vs. WAS,L,28,16,4,2,2,1,1,8,14,0.571,0,2,0.0
2023-11-27,Cade Cunningham,G,DET,DET vs. WAS,L,32,26,5,7,1,0,1,10,22,0.455,2,7,0.286
2023-11-27,Landry Shamet,G,WAS,WAS @ DET,W,22,12,2,4,2,1,1,4,7,0.571,2,3,0.667
2023-11-27,Anthony Gill,F,WAS,WAS @ DET,W,2,0,0,0,0,0,0,0,0,,0,0,
2023-11-27,P.J. Tucker,F,LAC,LAC vs. DEN,L,6,0,0,1,2,0,0,0,0,,0,0,
2023-11-27,Kyle Kuzma,F,WAS,WAS @ DET,W,35,32,12,8,0,0,1,10,23,0.435,2,7,0.286
2023-11-27,Ochai Agbaji,G,UTA,UTA vs. NOP,W,16,12,0,0,0,0,0,4,7,0.571,3,6,0.5
2023-11-27,Dyson Daniels,G,NOP,NOP @ UTA,L,24,2,3,4,0,0,1,1,6,0.167,0,4,0.0
2023-11-27,Cody Zeller,F-C,NOP,NOP @ UTA,L,9,1,1,2,0,0,0,0,0,,0,0,
2023-11-27,Jose Alvarado,G,NOP,NOP @ UTA,L,14,4,1,2,0,0,0,2,3,0.667,0,0,
2023-11-27,Johnny Davis,G,WAS,WAS @ DET,W,7,2,0,0,0,0,1,1,2,0.5,0,0,
2023-11-27,Eugene Omoruyi,F,WAS,WAS @ DET,W,2,3,2,0,0,0,0,1,3,0.333,1,1,1.0
2023-11-27,Jalen Duren,C,DET,DET vs. WAS,L,33,12,14,3,1,5,6,5,8,0.625,0,0,
2023-11-27,Marcus Sasser,G,DET,DET vs. WAS,L,22,7,1,3,0,1,1,3,10,0.3,1,5,0.2
2023-11-27,James Wiseman,C,DET,DET vs. WAS,L,9,8,4,0,0,0,1,3,4,0.75,0,0,
2023-11-27,Isaiah Livers,F,DET,DET vs. WAS,L,23,8,1,3,1,0,2,3,11,0.273,2,8,0.25
2023-11-27,Daniel Gafford,F-C,WAS,WAS @ DET,W,27,10,9,2,2,4,2,4,5,0.8,0,0,
2023-11-27,Deni Avdija,F,WAS,WAS @ DET,W,26,16,6,5,0,0,3,6,9,0.667,1,3,0.333
2023-11-27,Talen Horton-Tucker,G,UTA,UTA vs. NOP,W,19,5,3,7,0,0,0,2,9,0.222,0,3,0.0
2023-11-27,Jordan Hawkins,G,NOP,NOP @ UTA,L,25,13,5,0,0,0,0,5,11,0.455,3,6,0.5
2023-11-27,Tyrese Haliburton,G,IND,IND vs. POR,L,36,33,2,9,0,0,3,11,17,0.647,3,6,0.5
2023-11-27,Myles Turner,C-F,IND,IND vs. POR,L,27,11,8,0,2,2,1,5,11,0.455,0,3,0.0
2023-11-27,Andrew Nembhard,G-F,IND,IND vs. POR,L,21,8,3,3,1,0,2,4,6,0.667,0,1,0.0
2023-11-27,Bennedict Mathurin,G-F,IND,IND vs. POR,L,22,11,4,0,0,0,2,4,10,0.4,0,2,0.0
2023-11-27,Isaiah Jackson,F,IND,IND vs. POR,L,10,2,5,1,0,1,1,1,2,0.5,0,0,
2023-11-27,Scoot Henderson,G,POR,POR @ IND,W,22,13,3,1,1,0,4,4,10,0.4,2,3,0.667
2023-11-27,Jabari Walker,F,POR,POR @ IND,W,15,1,3,0,0,0,1,0,3,0.0,0,1,0.0
2023-11-27,T.J. McConnell,G,IND,IND vs. POR,L,10,0,4,4,1,1,3,0,2,0.0,0,1,0.0
2023-11-27,Duop Reath,C,POR,POR @ IND,W,10,4,2,1,0,0,1,1,1,1.0,1,1,1.0
2023-11-27,Obi Toppin,F,IND,IND vs. POR,L,19,9,4,2,0,1,1,3,9,0.333,1,4,0.25
2023-11-27,Jalen Smith,F-C,IND,IND vs. POR,L,12,9,5,1,0,0,1,3,5,0.6,1,2,0.5
2023-11-27,Ben Sheppard,G,IND,IND vs. POR,L,1,0,0,0,0,0,0,0,0,,0,0,
2023-11-27,Kawhi Leonard,F,LAC,LAC vs. DEN,L,39,31,8,3,1,2,2,10,26,0.385,2,5,0.4
2023-11-27,Christian Braun,G,DEN,DEN @ LAC,W,12,0,2,2,0,0,0,0,4,0.0,0,1,0.0
2023-11-27,Terance Mann,G-F,LAC,LAC vs. DEN,L,30,5,3,0,0,1,1,2,3,0.667,0,1,0.0
2023-11-27,Paul George,F,LAC,LAC vs. DEN,L,37,6,8,4,1,1,3,2,13,0.154,0,4,0.0
2023-11-27,James Harden,G,LAC,LAC vs. DEN,L,36,11,2,4,1,0,3,3,7,0.429,3,5,0.6
2023-11-27,DeAndre Jordan,C,DEN,DEN @ LAC,W,34,21,13,5,2,1,2,8,11,0.727,0,0,
2023-11-27,Russell Westbrook,G,LAC,LAC vs. DEN,L,27,14,11,3,0,1,2,5,9,0.556,0,0,
2023-11-27,Norman Powell,G,LAC,LAC vs. DEN,L,21,10,2,1,1,1,0,2,8,0.25,1,5,0.2
2023-11-27,Peyton Watson,G,DEN,DEN @ LAC,W,24,8,3,1,2,1,1,4,7,0.571,0,0,
2023-11-27,Michael Porter Jr.,F,DEN,DEN @ LAC,W,29,8,10,3,0,0,1,3,13,0.231,2,7,0.286
2023-11-27,Kentavious Caldwell-Pope,G,DEN,DEN @ LAC,W,38,12,3,2,1,0,0,3,14,0.214,0,1,0.0
2023-11-27,Justin Holiday,F-G,DEN,DEN @ LAC,W,34,12,6,1,1,0,3,5,8,0.625,2,4,0.5
2023-11-27,Reggie Jackson,G,DEN,DEN @ LAC,W,40,35,5,13,2,0,2,15,19,0.789,3,4,0.75
2023-11-27,Ivica Zubac,C,LAC,LAC vs. DEN,L,32,23,14,1,0,1,1,9,15,0.6,0,0,
2023-11-27,Julian Strawther,G,DEN,DEN @ LAC,W,19,9,3,1,0,1,1,3,8,0.375,3,5,0.6
2023-11-27,Daniel Theis,F-C,LAC,LAC vs. DEN,L,12,4,1,1,0,2,1,2,4,0.5,0,0,
2023-11-27,Zeke Nnaji,F-C,DEN,DEN @ LAC,W,12,8,7,0,0,3,1,3,8,0.375,0,0,
2023-11-27,D'Angelo Russell,G,LAL,LAL @ PHI,L,24,12,2,7,0,0,0,5,10,0.5,1,2,0.5
2023-11-27,Anthony Davis,F-C,LAL,LAL @ PHI,L,32,17,11,2,1,1,2,7,14,0.5,0,0,
2023-11-27,Taurean Prince,F,LAL,LAL @ PHI,L,29,11,4,1,0,0,1,4,8,0.5,3,6,0.5
2023-11-27,LeBron James,F,LAL,LAL @ PHI,L,30,18,0,5,1,1,1,8,12,0.667,1,1,1.0
2023-11-27,Austin Reaves,G,LAL,LAL @ PHI,L,29,12,2,2,0,0,3,4,10,0.4,1,4,0.25
2023-11-27,Max Christie,G,LAL,LAL @ PHI,L,26,6,3,1,1,0,1,3,6,0.5,0,3,0.0
2023-11-27,Marcus Morris Sr.,F,PHI,PHI vs. LAL,W,20,16,1,0,1,0,0,6,8,0.75,4,5,0.8
2023-11-27,Tyrese Maxey,G,PHI,PHI vs. LAL,W,36,31,3,8,1,0,0,9,20,0.45,5,12,0.417
2023-11-27,Nicolas Batum,G-F,PHI,PHI vs. LAL,W,29,10,7,4,3,0,0,4,7,0.571,2,3,0.667
2023-11-27,Patrick Beverley,G,PHI,PHI vs. LAL,W,24,12,6,3,0,0,1,4,9,0.444,4,8,0.5
2023-11-27,Christian Wood,F,LAL,LAL @ PHI,L,22,6,7,1,0,1,3,3,9,0.333,0,5,0.0
2023-11-27,Paul Reed,F,PHI,PHI vs. LAL,W,17,9,3,0,2,0,0,4,5,0.8,1,1,1.0
2023-11-27,KJ Martin,F,PHI,PHI vs. LAL,W,5,1,2,0,0,0,0,0,0,,0,0,
2023-11-27,Mo Bamba,C,PHI,PHI vs. LAL,W,5,7,3,0,0,0,0,3,4,0.75,1,1,1.0
2023-11-27,Furkan Korkmaz,G-F,PHI,PHI vs. LAL,W,5,5,0,3,2,0,0,2,4,0.5,0,1,0.0
2023-11-27,Robert Covington,F,PHI,PHI vs. LAL,W,18,0,7,2,0,1,0,0,3,0.0,0,2,0.0
2023-11-27,Jaxson Hayes,C-F,LAL,LAL @ PHI,L,19,7,2,1,0,1,2,3,6,0.5,0,2,0.0
2023-11-27,Maxwell Lewis,F,LAL,LAL @ PHI,L,8,0,1,0,0,0,2,0,1,0.0,0,0,
2023-11-27,D'Moi Hodge,G,LAL,LAL @ PHI,L,8,3,0,1,0,0,0,1,3,0.333,1,3,0.333
2023-11-27,Alex Fudge,F,LAL,LAL @ PHI,L,2,2,0,0,0,0,1,1,1,1.0,0,0,
2023-11-27,Jalen Hood-Schifino,G,LAL,LAL @ PHI,L,11,0,0,2,0,0,1,0,3,0.0,0,2,0.0
2023-11-27,Jay Huff,C,DEN,DEN @ LAC,W,0,0,0,0,0,0,0,0,0,,0,0,
2023-11-27,Aaron Nesmith,G-F,IND,IND vs. POR,L,25,7,3,0,3,0,2,3,6,0.5,1,3,0.333
2023-11-27,Bruce Brown,G-F,IND,IND vs. POR,L,33,11,3,3,2,0,2,5,10,0.5,1,5,0.2
2023-11-27,John Collins,F-C,UTA,UTA vs. NOP,W,29,12,3,0,0,0,1,4,10,0.4,2,6,0.333
2023-11-27,Simone Fontecchio,F,UTA,UTA vs. NOP,W,28,14,4,2,2,0,0,4,9,0.444,3,8,0.375
2023-11-27,Jonas Valanciunas,C,NOP,NOP @ UTA,L,30,14,13,2,0,1,0,5,10,0.5,0,1,0.0
2023-11-27,Herbert Jones,F,NOP,NOP @ UTA,L,32,10,4,0,1,0,3,4,7,0.571,2,5,0.4
2023-11-27,Jordan Clarkson,G,UTA,UTA vs. NOP,W,32,16,4,10,0,0,1,4,16,0.25,2,9,0.222
2023-11-27,Naji Marshall,F,NOP,NOP @ UTA,L,28,14,9,3,3,0,1,6,12,0.5,1,3,0.333
2023-11-27,Keyonte George,G,UTA,UTA vs. NOP,W,31,19,5,3,2,0,2,6,14,0.429,3,8,0.375
2023-11-27,Zion Williamson,F,NOP,NOP @ UTA,L,34,26,4,7,1,0,0,9,16,0.563,1,1,1.0
2023-11-27,Brandon Ingram,F,NOP,NOP @ UTA,L,35,25,4,5,0,0,2,11,22,0.5,0,2,0.0
2023-11-27,Omer Yurtseven,C,UTA,UTA vs. NOP,W,22,7,10,2,0,2,2,2,4,0.5,1,2,0.5
2023-11-27,Walker Kessler,C,UTA,UTA vs. NOP,W,26,14,8,3,0,2,0,7,9,0.778,0,0,
2023-11-27,De'Anthony Melton,G,PHI,PHI vs. LAL,W,25,9,0,2,1,0,0,3,6,0.5,3,6,0.5
2023-11-27,Tobias Harris,F,PHI,PHI vs. LAL,W,23,8,5,0,0,0,1,3,12,0.25,0,4,0.0
2023-11-27,Joel Embiid,C-F,PHI,PHI vs. LAL,W,31,30,11,11,1,1,3,9,15,0.6,2,3,0.667
2023-11-27,Stanley Umude,G,DET,DET vs. WAS,L,2,0,1,0,0,0,1,0,1,0.0,0,1,0.0
2023-11-27,Danilo Gallinari,F,WAS,WAS @ DET,W,19,16,2,2,0,0,1,5,8,0.625,3,6,0.5
2023-11-27,Corey Kispert,F,WAS,WAS @ DET,W,19,8,5,1,1,0,0,4,7,0.571,0,1,0.0
2023-11-27,Alec Burks,G,DET,DET vs. WAS,L,13,8,0,1,0,0,0,2,8,0.25,0,5,0.0
2023-11-27,Jared Butler,G,WAS,WAS @ DET,W,2,0,1,0,0,0,0,0,1,0.0,0,1,0.0
2023-11-27,Jerami Grant,F,POR,POR @ IND,W,38,34,7,3,0,3,1,12,18,0.667,3,3,1.0
2023-11-27,Matisse Thybulle,G-F,POR,POR @ IND,W,29,0,1,1,1,1,2,0,2,0.0,0,2,0.0
2023-11-27,Shaedon Sharpe,G,POR,POR @ IND,W,35,11,5,6,3,0,2,4,15,0.267,1,3,0.333
2023-11-27,Malcolm Brogdon,G,POR,POR @ IND,W,36,24,2,7,0,0,1,9,20,0.45,1,3,0.333
2023-11-27,Deandre Ayton,C,POR,POR @ IND,W,38,22,13,1,1,0,4,9,13,0.692,0,0,
2023-11-27,Buddy Hield,G,IND,IND vs. POR,L,24,9,1,3,1,1,2,3,10,0.3,1,6,0.167
2023-11-27,Toumani Camara,F,POR,POR @ IND,W,17,5,2,0,0,0,0,1,3,0.333,1,2,0.5
2023-11-27,Jordan Poole,G,WAS,WAS @ DET,W,25,10,0,3,1,0,4,3,9,0.333,0,2,0.0
2023-11-27,Killian Hayes,G,DET,DET vs. WAS,L,16,0,4,3,0,3,0,0,1,0.0,0,0,
2023-11-26,Bryce McGowens,G,CHA,CHA @ ORL,L,6,0,2,1,1,0,1,0,0,,0,0,
2023-11-26,Hunter Tyson,F,DEN,DEN vs. SAS,W,1,0,1,0,0,0,0,0,0,,0,0,
2023-11-26,Jay Huff,C,DEN,DEN vs. SAS,W,2,2,0,0,0,0,0,1,1,1.0,0,0,
2023-11-26,Julian Champagnie,F,SAS,SAS @ DEN,L,17,13,1,1,0,1,0,4,8,0.5,3,6,0.5
2023-11-26,Malaki Branham,F,SAS,SAS @ DEN,L,25,15,2,3,1,0,0,6,11,0.545,3,5,0.6
2023-11-26,JT Thor,F,CHA,CHA @ ORL,L,9,6,0,0,0,0,0,2,4,0.5,2,3,0.667
2023-11-26,Anthony Black,G,ORL,ORL vs. CHA,W,15,2,0,3,0,0,0,1,4,0.25,0,1,0.0
2023-11-26,Joe Ingles,F-G,ORL,ORL vs. CHA,W,15,0,2,1,1,0,2,0,3,0.0,0,1,0.0
2023-11-26,Collin Gillespie,G,DEN,DEN vs. SAS,W,2,0,0,0,0,0,0,0,0,,0,0,
2023-11-26,Moritz Wagner,F-C,ORL,ORL vs. CHA,W,18,11,7,2,0,0,2,4,7,0.571,1,2,0.5
2023-11-26,Goga Bitadze,C-F,ORL,ORL vs. CHA,W,20,11,7,3,1,0,2,5,7,0.714,0,0,
2023-11-26,Terry Rozier,G,CHA,CHA @ ORL,L,37,22,1,9,1,1,5,9,15,0.6,2,4,0.5
2023-11-26,Brandon Miller,F,CHA,CHA @ ORL,L,33,20,5,1,1,0,2,7,11,0.636,2,3,0.667
2023-11-26,P.J. Washington,F,CHA,CHA @ ORL,L,28,13,4,2,0,3,1,3,10,0.3,3,9,0.333
2023-11-26,Miles Bridges,F,CHA,CHA @ ORL,L,37,23,10,2,1,1,3,9,17,0.529,1,4,0.25
2023-11-26,Gordon Hayward,F,CHA,CHA @ ORL,L,33,10,5,2,0,1,3,4,11,0.364,2,4,0.5
2023-11-26,Cole Anthony,G,ORL,ORL vs. CHA,W,32,30,7,7,2,1,2,9,16,0.563,1,3,0.333
2023-11-26,Paolo Banchero,F,ORL,ORL vs. CHA,W,37,23,7,8,2,0,2,9,18,0.5,2,5,0.4
2023-11-26,LaMelo Ball,G,CHA,CHA @ ORL,L,15,7,1,2,0,0,1,3,6,0.5,1,3,0.333
2023-11-26,Franz Wagner,F,ORL,ORL vs. CHA,W,35,30,7,2,2,0,3,11,15,0.733,2,3,0.667
2023-11-26,Gary Harris,G,ORL,ORL vs. CHA,W,24,5,0,6,1,0,0,2,6,0.333,1,5,0.2
2023-11-26,Caleb Houstan,G,ORL,ORL vs. CHA,W,12,6,2,0,0,0,0,1,2,0.5,1,2,0.5
2023-11-26,Mark Williams,C,CHA,CHA @ ORL,L,22,12,6,1,1,1,1,5,6,0.833,0,0,
2023-11-26,Ish Smith,G,CHA,CHA @ ORL,L,17,4,2,4,1,0,1,2,3,0.667,0,0,
2023-11-26,Theo Maledon,G,CHA,CHA @ ORL,L,4,0,0,3,0,0,0,0,0,,0,0,
2023-11-26,Jalen Suggs,G,ORL,ORL vs. CHA,W,32,12,5,1,1,2,1,5,9,0.556,2,5,0.4
2023-11-26,Nickeil Alexander-Walker,G,MIN,MIN @ MEM,W,34,9,1,3,1,0,1,3,7,0.429,2,6,0.333
2023-11-26,Duop Reath,C,POR,POR @ MIL,L,12,3,0,0,2,0,1,1,5,0.2,1,4,0.25
2023-11-26,Andre Jackson Jr.,G,MIL,MIL vs. POR,W,12,0,1,0,0,0,0,0,0,,0,0,
2023-11-26,Toumani Camara,F,POR,POR @ MIL,L,17,6,3,0,0,0,2,2,3,0.667,2,2,1.0
2023-11-26,AJ Green,G,MIL,MIL vs. POR,W,4,0,1,0,0,0,0,0,2,0.0,0,2,0.0
2023-11-26,Jabari Walker,F,POR,POR @ MIL,L,16,4,3,0,0,0,1,2,3,0.667,0,1,0.0
2023-11-26,Shaedon Sharpe,G,POR,POR @ MIL,L,37,17,6,3,2,0,3,7,19,0.368,1,5,0.2
2023-11-26,Deandre Ayton,C,POR,POR @ MIL,L,32,14,13,2,1,2,0,5,6,0.833,0,0,
2023-11-26,Malcolm Brogdon,G,POR,POR @ MIL,L,34,18,8,12,2,1,2,7,23,0.304,2,6,0.333
2023-11-26,Pat Connaughton,G,MIL,MIL vs. POR,W,20,5,4,1,1,0,2,2,4,0.5,1,2,0.5
2023-11-26,Mike Conley,G,MIN,MIN @ MEM,W,32,18,4,10,1,0,2,6,11,0.545,6,9,0.667
2023-11-26,Rudy Gobert,C,MIN,MIN @ MEM,W,25,13,4,0,0,2,2,5,7,0.714,0,0,
2023-11-26,Anthony Edwards,G,MIN,MIN @ MEM,W,34,24,5,7,0,1,2,8,14,0.571,1,4,0.25
2023-11-26,Bismack Biyombo,C,MEM,MEM vs. MIN,L,30,10,5,3,1,0,1,2,3,0.667,0,0,
2023-11-26,David Roddy,F,MEM,MEM vs. MIN,L,28,11,4,2,0,0,1,4,9,0.444,2,5,0.4
2023-11-26,Karl-Anthony Towns,C-F,MIN,MIN @ MEM,W,26,18,8,2,1,1,4,7,11,0.636,1,3,0.333
2023-11-26,Desmond Bane,G,MEM,MEM vs. MIN,L,34,13,2,4,0,0,5,5,16,0.313,3,9,0.333
2023-11-26,Jaren Jackson Jr.,F-C,MEM,MEM vs. MIN,L,37,18,4,3,1,3,2,4,14,0.286,2,6,0.333
2023-11-26,Ziaire Williams,F,MEM,MEM vs. MIN,L,18,11,2,1,0,0,2,4,8,0.5,2,3,0.667
2023-11-26,Troy Brown Jr.,G-F,MIN,MIN @ MEM,W,18,6,4,1,0,0,1,2,4,0.5,2,4,0.5
2023-11-26,Shake Milton,G-F,MIN,MIN @ MEM,W,19,6,2,3,1,0,1,2,6,0.333,1,3,0.333
2023-11-26,Daishen Nix,G,MIN,MIN @ MEM,W,2,3,0,0,0,0,0,1,2,0.5,1,1,1.0
2023-11-26,Leonard Miller,F,MIN,MIN @ MEM,W,2,2,2,1,0,0,0,1,1,1.0,0,0,
2023-11-26,Josh Minott,F,MIN,MIN @ MEM,W,2,2,0,0,0,0,0,1,2,0.5,0,1,0.0
